Siren,CA2013,CA2014,CA2015,CA2016,CA2017,CA2018,Résultat2013,Résultat2014,Résultat2015,Résultat2016,Résultat2017,Résultat2018,Effectif2013,Effectif2014,Effectif2015,Effectif2016,Effectif2017,Effectif2018
431745736,1283190,1271423,962178.6666666667,922399,861570,27803805.599999998,409870,453046,257037.3333333333,267450,167410,11412,0,0,0,0,0,201.60000000000002
481989309,577684,663268,766899,722449,890110,1515083,11189,20503,54870,24177,49255,162515,6,6,7,0,7,7
431785930,2759315,332589,3265485,2701522,2937854,4005443,68848,6944,43242,141317,145808,104408,13,3,13,13,13,16
431415710,870806,748173,642552,787e3,673e3,729500,78773,60113,113791,92018,1401817,4495539,1,1,1,1,1,1
431445279,10904927,11261501,10812169,10508500,11074434,11792891,627428,646007,611182,720668,656757,665668,29,29,27,26,31,35
431463413,626034,566877,520693,479037,503651,516055,-53648,-45523,-12666,19414,11839,4397,5,3,3,3,3,3
417756012,6062843,6185305,6252628,6822437,7191632,8093681,4851,6957,9175,14991,8220,3450,91,91,85,95,97,114
415288422,361319,428443,453583,426239,452017,438119,44089,32442,27477,-43729,-7102,10213,2,2,2,2,2,2
417588423,403135,404100,247570,334547,318515,405070,22183,4582,1686,1519,1631,27194,1,1,1,2,3,2
433473584,958687,1013505,1065901,1172799,1205415,1752441,-2296,5001,21523,27796,21015,30250,4,4,5,4,5,4
405332081,892865,952182,973661,939040,978508,945441,12217,18647,23899,28082,2670,14502,8,8,8,8,8,6
405345471,15440216,16347162,17594720,19466431,24233679,29572460,699511,824936,784480,1220696,1628930,2200546,0,179,200,227,273,331
481366565,98039,87660,79433,83743,114982,87816,-5152,-12095,-16721,798,15704,2248,3,3,2,0,2,2
407180785,7455817,8690895,11238805,12101961,13566762,14735010,117293,80796,97992,97235,194967,282340,38,39,40,40,44,45
433136843,102419,113556,102497,120343,134705,124366,-3081,182,3237,2018,4420,8387,1,1,1,1,1,1
408627925,4829940,5424170,5634700,5241990,4980970,5517563,86050,87530,161880,122410,123330,166491,43,47,49,48,44,47
390171650,1783977,3143049,2522573,3105657,3014796,3141983,162020,92734,40017,224138,85018,7779,13,14,14,14,15,17
388521205,731220,598301,576854,573162,542820,514850,-2771,2389,18046,5193,-5991,2358,2,1,1,1,1,1
409054533,3338650,3471002,3328520,3504987,3557987,3794755,130400,282824,327555,340715,373379,452821,16,18,18,19,17,21
409065323,47088,44725,40626,36922,31578,26832,-2771,1490,4389,-2653,2216,-2421,2,2,2,2,2,2
409127636,3307270,3075940,2919310,2698770,2776690,3013090,38810,14240,27050,25240,-14850,29600,17,17,16,16,16,13
389350745,11627322,11806496,13841526,13430751,13707732,14700204,202760,172202,255912,246468,301735,48075,31,32,34,35,38,43
408450864,139833,169808,180039,195016,199420,220238,6841,24038,-8301,77881,200951,190936,1,1,2,2,2,2
483005419,294988,312968,300123,301759,315370,298212,16073,14784,5283,9724,32787,14215,5,5,6,5,5,5
391013521,3344077,3402442,3342152,3236654,2964475,3267600,-10179,77803,53861,37058,93017,138815,14,13,13,11,9,12
391319399,186563,116892,202132,198971,206537,350374,-19702,17985,9102,4626,29470,28529,1,2,2,2,3,3
412508244,3998137,3423521,3386952,3406869,3231912,2993906,64829,135822,126541,252185,112218,51297,33,33,33,33,33,33
412511222,22989506,20066448,17325441,15249962,18415623,16006142,17283,119871,998981,294545,-90282,-230193,13,9,12,12,7,14
483576013,584912,582512,603797,373156,386835,387545,2983,14720,38079,20691,19763,14392,3,2,2,1,1,1
410994495,198568,199426,220763,188667,178301,205852,23476,22599,31217,19499,16577,26287,2,3,1,2,2,2
387320328,886690,699223,698906,663982,740855,726038,-159239,-49534,21187,-43622,-25662,23177,7,5,5,5,5,4
411838485,23077357,22179482,21914598,22723221,23651578,27516649,-1441378,-3130021,-1611236,-2006777,-2235817,-1230348,113,126,112,111,106,103
509158093,266536,230422,343359,813447,1012770,1564399,1180,1311,9722,61573,31572,159371,2,3,3,4,7,5
482290293,86389,91756,93835,96570,100542,111453,9320,14904,16237,10519,20729,17279,2,2,2,2,2,2
385274782,5419711,5311945,5124716,5994064,6054963,6558297,90875,129148,19186,144918,71907,23247,14,13,14,16,17,17
483272167,234337,216024,229499,238170,228299,239807,9511,1063,1559,1644,289,5012,3,3,3,4,4,3
483301198,856753,856594,947192,908929,842919,826932,39497,93827,78679,44019,52371,60988,5,6,7,9,9,8
410379119,48484197,50392903,58741396,51945536,43119879,45942030,-42052,1083791,2719103,-5238547,-354890,-1376676,484,540,621,620,584,526
392137303,35888693,36682705,31921212,30599979,29915106,32147815,183932,30482,275898,20281,323144,929415,18,16,15,14,14,12
392307880,1641526,1834246,2046148,1955352,2022207,1756640,-64997,60769,212618,53875,29472,1694,11,12,15,16,15,12
410593008,789585,806568,820957,867575,911088,937321,50792,36642,52992,59449,67648,44108,4,4,5,9,6,6
487430076,1436100,1435160,1540961,1837762,2043780,1847273,52843,44714,70553,23034,53633,-16201,6,7,8,9,10,9
411435829,677820,686220,702692,435353,96450,68900,152897,391095,54824,1762140,63365,48189,8,8,8,5,4,4
410802219,9404602,8799637,8517512,7822030,9416913,9254087,624419,261988,249941,464745,402738,432533,17,17,16,18,19,19
410911044,32943341,35277827,35980012,36848215,40321484,41626401,337458,474312,437377,606554,613221,271503,535,508,589,561,616,631
508052347,6658657,5973915,9015253,8853896,9253433,12453343,385471,205432,454766,259871,150191,126465,4,4,5,6,6,9
488372988,382e3,372e3,357990,343e3,369800,356723,63e3,69e3,170280,99760,54550,199803,4,4,4,4,4,4
412694341,272114,251887,215163,190369,209328,193601,-6092,27096,197,371,16674,1849,3,4,4,4,4,4
412804973,308939,276687,223914,206798,313752,212874,-16255,-1251,-32531,-8633,13959,-83689,0,0,0,0,0,3
508465358,139904,142529,134079,153241.33333333334,440956,632860,-11286,2959,-5713,-610.6666666666666,21023,79427,0,0,0,0,0,3
508476520,379807,392147,322902,282379,273884,334072,13781,33237,21486,18253,28137,42027,5,5,4,4,4,4
413185299,8329679,8239484,8876289,9295431,9944656,10269031,214891,424539,316641,379017,660331,411239,14,11,16,19,16,19
507858918,3256119,3351397,4123332,4166177,4054698,4477209,255525,159466,247469,215301,22691,53875,21,27,25,28,28,29
488621863,471692,520050,532216,553719,537269,559666,14011,9199,10101,26616,32379,31061,3,3,3,3,2,2
413393364,275721,264038,275983,279003,280480,279860,12611,9249,18261,30063,8134,32940,4,4,4,5,5,4
508829041,846064,860085,928932,1026242,941080,902378,5433,39520,24307,29715,27818,31080,5,5,4,5,7,6
487748907,12e4,125e3,14e4,162e3,162e3,183e3,48228,2293,-15115,18624,12284,17199,0,0,0,0,0,0
389817206,1527327,1495292,1423515,1591093,1630267,1992524,-31626,23497,30414,136240,84332,49838,16,16,16,0,14,19
413502063,2234681,2587166,2445367,2277005,2284883,2396104,164069,229407,371205,136043,120827,163463,17,18,27,20,21,17
413572751,13101859,16173569,18008354,16116073,16623168,23148151,214341,256151,297445,319766,250647,689031,33,29,23,26,27,33
508866738,219e3,249940,242460,260450,275620,287444,1e3,2930,15040,10750,13510,2569,1,1,1,1,1,1
413692815,136007,138470,136235,134978,131435,116389,792,2738,3352,2812,243,299,3,4,3,4,3,3
410113500,1934260,1613717,1554052,1554052,1609403,1843845,248897,195644,133859,133859,132656,242966,22,19,17,16,16,16
489463059,1390522,1700068,1587332,1601250,1481862,1861279,85388,140275,9811,5105,-12011,54649,3,3,4,3,3,3
489470799,111290,118476,104798,115582,166976,172090,3312,3996,2007,2471,3188,6633,1,1,1,0,2,2
387780588,143108,158597,121761,156450,143211,95662,504,1729,1160,973,2473,-9717,1,1,1,1,1,1
387881766,651760,689020,640070,687390,769920,795742,7750,21960,5900,35170,25810,-19303,13,13,14,13,15,15
388897167,14764200,16712810,18407280,16330230,15802400,24030210,83e3,174300,136350,116140,103650,327570,9,8,9,9,9,10
412238065,6565660,6652090,6735620,6605190,7354280,6894560,559470,497990,557750,695890,727600,635550,20,32,31,14,30,30
509498192,20321197,20660597,20346724,19707678,19746380,21071075,115779,241133,222359,152962,128736,208423,61,59,61,60,52,69
389043423,2040484,2117042,2203870,2521486,2973327,2996874,85262,151537,77532,92203,139651,177275,38,38,38,38,57,57
389055534,1174428,1080474,1084055,1028434,973185,967027,9586,-50839,3276,-42054,8620,-12676,12,11,10,10,10,10
412973711,3445730,3308029,3249942,3091943,3460108,3305858,509052,450661,412379,362597,522540,276762,29,29,25,26,23,24
413060146,8555919,9090446,8427605,8754874,8557734,7400338,192524,203584,278629,146781,200590,236049,31,31,31,30,29,27
489934737,134413,173452,221954,177999,227879,145219,27530,33481,72710,37812,58335,3138,1,1,1,2,2,2
389090424,7564690,7843550,8930860,13750500,14646530,16385002,261030,407750,357740,565670,651510,799688,27,31,32,53,54,53
389091059,5641467,5971191,6151501,6458698,6674597,6579140,561107,485917,646915,666041,753427,579065,5,5,5,5,5,5
389107558,20601492,16420140,13184186,11984018,10638118,8017274,2508348,1277834,302402,333795,71682,-860112,41,41,45,38,32,28
389150582,77672720,60106887,58670392,51919491,63445514,57016266,3139680,1659731,-2422076,799945,1217665,2478612,53.6,70,68,69,67,70
489577635,4800336,9408245,9297361,9095815,8953530,9302945,16052,104852,133442,112497,-106827,6736,35,37,37,37,35,35
489615575,657249,999996,1526997,1742375,2138197,2801908,41975,79853,207871,201551,164168,260017,2,5,6,6,10,14
489632372,340760,251276,221519,275470,352144,283485,-2751,-477,-1276,-51509,2380,-18314,3,2,2,3,3,3
491121679,235202,258827,301964,237771,299531,451727,20792,2063,19522,-6093,1909,52466,1,2,2,2,2,3
392355988,283712,260211,253567,245601,297274,318216,27051,11255,22259,-1809,42573,56093,3,3,3,3,3,3
394412811,599760,429865,422919,426117,401627,390076,-276355,-90851,-396965,-7930,-33691,39635,7,7,5,5,5,5
499503308,1865293,2206568,2254252,2285432,2256336,2367433,159953,183731,214700,157078,172649,154723,0,10,11,11,11,11
394514814,342665,342666,342992,341160,339763,343709,334160,103810,141989,228514,117029,320447,1,1,1,1,2,2
394540173,428664,400999,507033,521697,648346,592416,5548,29700,36159,20503,47364,18332,1,1,1,1,1,1
394547145,803255,814921,850136,791841,926168,1124557,-40652,50712,30127,13738,15952,44447,7,7,6,5,7,7
394557292,4848629,4953431,5234064,5398432,6206437,7058859,100651,169961,114011,53280,267093,362530,45,48,49,48,55,60
397860719,4467151,3927020,3470801,2901133,3074169,3481605,153119,156485,220459,226315,238529,208171,4,3,4,3,3,5
499574804,361512,361821,376600,434558,376929,451593,4755,10089,231,36498,-6934,2699,1,1,3,3,3,2
421483553,99e3,408e3,408e3,408e3,519e3,632e3,-43250,853210,321127,714532,581377,615867,1,1,1,1,2,2
421907767,12305695,11108712,9250185,7227966,8273513,7206597,-174442,43923,66071,-1284081,10443,1081,34,34,29,30,27,30
421578709,14156580,10262570,9448020,8740620,10591560,9622010,357820,-19450,47170,59490,148620,100630,70,68,47,59,57,53
499397172,2532793,2425573,2936808,2461466,3096331,3229070,123732,68410,64510,68824,142576,161249,12,15,15,16,17,22
502321136,162104,159013,156992,157196,209403,214526,4015,11884,8813,-13554,-2893,6610,1,1,1,2,3,3
490812526,1102124,954588,959890,1173681,1261949,1270466,-22667,-31946,-68097,79632,134305,199148,10,10,9,9,8,10
393980925,2274933,2257195,2163805,1844984,2188542,2190081,-119547,191463,-433488,-756905,-489418,-605305,19,19,18,18,34,17
490685047,401965,371770,341009,325744,299744,342763,17476,2447,15742,10780,4061,23760,3,3,3,3,3,3
393143037,979690,1009340,973530,984,923115,979470,52330,72240,71910,61,35231,39160,3,3,3,2,2,2
489882316,760312,765310,655011,734979,689261,550898,6769,30885,19950,-32546,29292,-4304,3,4,4,4,4,4
401283866,3001891,3095155,3268380,2949553,2587337,2621104,-156411,-241842,-135907,-321605,-946,-116434,13,13,9,9,8,8
401357009,226927,226325,239208,242794,236380,239498,2012,3568,10691,31487,26318,12929,5,5,7,6,6,4
491251906,1240220,1222600,1247590,1204410,1076390,1156733,91270,61630,12750,8140,9110,84322,16,18,17,15,14,14
398741777,18165833,17598137,19083438,20115101,18655077,20445368,1415851,1636398,2955349,1964041,1546842,2106744,157,146,136,137,133,136
399497452,282408,271458,280660,297968,282220,293392,3221,310,-12406,-36484,-23859,7287,1,1,1,2,2,2
401495338,6089965,6610926,6666827,6894952,7328042,7682203,-2072,19324,7555,-17208,4728,30172,76,80,82,80,82,86
400860003,3305991,3867921,4615330,4049136,4865405,5277779,151345,174317,213427,273878,281154,172044,23,34,23,38,24,28
399629765,961081,1077930,1168931,1287042,1331451,1593931,49453,81476,68354,68671,120856,116018,13,14,14,13,14,14
398118679,1874731,1817647,2296176,2459799,2791493,2903091,64484,79710,37233,36456,64261,190100,27,27,38,38,42,43
489648600,1917e3,2008e3,2217e3,224e4,2443e3,273e4,19e4,242e3,357e3,369e3,421e3,459e3,8,8,8,8,10,11
489675603,121301,107590,106593,104628,86798,71184,-16847,-20187,-22040,-21149,-24765,-36723,2,2,2,2,2,2
489692681,502e3,43e4,380990,546500,411600,504230,28e3,17e3,-3170,34210,21640,12430,3,5,4,5,5,5
489721050,1105e3,852040,972010,861110,1144090,1034080,-62e3,-9100,1490,16110,11210,10800,13,5,5,4,5,1
398144618,1041330,1341023,1444428,1534145,1620352,1441939,36249,10678,32435,75145,102361,28272,0,0,7,8,5,7
400496808,536199,670426,596483,470113,631102,544476,-34574,2717,21759,15087,3738,17186,7,9,9,6,7,6
400507133,3147210,3484056,3705066,3402563,3833193,3502715,116655,200105,226721,157059,178418,102669,31,31,31,29,27,28
511071672,104376,96507,97342,117785,148955,147841,7444,8599,8948,1133,-8192,-8133,2,1,1,2,0,3
489746255,1484003,1573875,1790551,1860930,1810236,1835545,68718,51854,173405,162346,162007,51191,10,16,13,14,14,13
401642178,236378,213592,231370,198304,190895,208559,25180,17348,11848,22551,3304,28009,2,2,2,3,3,1
401713920,18804821,16526250,17323051,20086278,18649527,20026057,495039,147389,472016,797819,533125,786982,85,83,78,78,75,78
511127235,166519,171372,227867,263471,275218,288724,9449,3602,12024,12786,-626,5137,12,6,0,0,10,15
489158071,33449260,30484814,28121480,28694770,25444394,27652117,129649,-155164,350800,283778,144121,478590,176,191,181,180,172,1
401500012,664354,651613,692404,717306,737528,747500,45184,37240,24105,5710,1722,-2852,3,3,5,5,5,5
403786080,402220,363140,360396,336570,239385,349290,68995,23841,8641,22381,-119701,-28660,5,5,5,4,4,4
510619042,1161630,1153080,984250,754540,1061230,1289930,990,12440,-22150,1920,37160,55004,4,4,3,3,4,5
510688674,173080,151760,176830,195340,36e4,36e4,102e3,98880,122640,136190,141210,135950,2,2,1,1,3,3
403244130,205700872,206433501,207029256,197217888,195139751,191581695,6401133,2248145,80835628,22454925,76590080,279231050,39,41,38,38,31,35
510742612,508966,428096,547371,398621,452447,375950,38360,-11204,47706,1970,17082,22637,5,6,6,6,6,6
510348840,4997310,5413440,5560540,5409010,5764630,6343340,-263400,84100,98580,21870,387300,253070,44,45,46,43,43,42
510368285,380561,358345,348612,270956,208319,316414,70177,37025,41937,33021,15792,55429,2,2,2,2,1,1
493367338,17321779,18463522,19503056,18512399,18821709,19343825,974605,1345448,1760502,1347867,1406226,1649414,148,144,145,139,137,129
511234254,311939,345055,328695,253841,346382,373444,30385,35448,7724,2576,23295,22387,1,1,1,0,2,2
390228716,2780198,2540782,2571798,2605652,2655554,2641316,354612,32925,224578,145552,244270,142328,34,33,30,28,28,0
493055727,92787,97294,84328,89701,109425,322190,-2342,2254,-1411,10277,7735,66874,1,1,1,0,0,1
494376700,731195,616472,650306,677004,598580,641423,-15113,-21277,12409,-7004,10767,13661,0,0,5,5,5,5
411564826,2783e3,2655880,2617480,2456e3,2501950,2752500,34e3,45520,49130,57720,41290,34140,6,6,8,8,8,8
411575640,5780540,5831260,5392250,5396330,5210510,5151040,143490,286370,134200,172980,-28920,-75880,43,41,43,41,44,44
411671290,18255112,19400657,22423964,26157997,28062341,29329719,429694,629915,-147909,273696,443160,325100,49,52,64,62,61,68
393274410,922750,675870,645220,948600,736840,860020,75210,17820,23540,37430,-38650,43960,9,7,6,7,7,6
393304522,584054,557605,522822,501939,499655,523341,-83969,-40492,-23864,48089,42427,60001,10,7,5,4,0,4
412554560,1526570,1532299,1744994,1812395,1707300,1848785,36275,31868,8549,126778,78103,111967,16,16,16,16,17,17
494500630,1758532,2280764,2657829,2920419,2592800,3082919,31307,40324,37051,43703,19949,39216,20,16,18,18,18,21
494111891,9076410,10551228,11063409,12813184,14706942,14482603,87168,109666,105578,109433,166395,202451,5,6,6,8,8,8
409705480,4218960,4436252,4466073,4889303,5129160,5685257,210417,214233,347761,306907,277241,324528,20,21,24,27,30,37
494147721,431715,302683,324581,544759,384569,424427,19640,26767,-50976,-1959,9342,41567,2,2,3,2,3,2
498012574,3575280,4974516,3761663,4935063,7101562,6853677,134033,66574,-455208,-236169,-1002471,-1205671,42,48,65,55,86,90
393814371,12284087,8002497,9649410,9628007,8825821,9103662,13308,159,46208,4471,27149,37666,9,9,9,9,11,2
391800539,432630,422680,429850,380040,354940,319670,49110,105450,76880,58060,54e3,57210,2,2,2,2,2,1
414989889,672048,714256,760410,737070,858657,808475,82264,84188,114541,78444,117139,64899,9,9,9,10,0,10
392396248,219029,328925,290981,216473,307483,239421,355,-70302,19431,18197,64069,-7533,2,2,2,2,1,2
392419743,291189,298094,289006,292473,273379,283385,213,1786,3799,16383,14369,13308,2,2,2,2,2,2
415143643,12848429,12456445,10420907,10314323,13574346,14999661,22810,-12767,-206409,-259389,53197,106763,9,7,6,7,8,7
392751723,31124776,30813197,38174315,46130411,47240196,47800312,340647,585831,1161193,1327504,1478810,1261413,40,43,42,41,41,45
392779062,2590906,2558521,2302156,2147405,1996358,1600904,50300,23622,-85007,-15656,-174102,-93355,11,11,11,8,8,8
413518093,1724190,1379290,1521870,1600420,1508080,1732082,168720,107790,74270,109050,123440,106107,8,5,5,5,5,13
393914270,556290,467430,383970,722680,576750,1248160,15410,8870,-10120,3470,11620,65158,7,6,5,5,5,4
393940036,252447,368137,333540,432425,518049,520986,34241,77140,56690,102321,146917,144463,3,2,2,2,2,2
413569484,592107,524402,616673,684226,793165,819367,21960,7333,5428,9244,5451,17534,4,4,4,5,0,5
393644935,8610010,8322110,11455e3,12153040,12650170,12542500,276640,90630,230780,203790,154030,84550,30,30,38,30,39,40
393515069,6302274,11326896,16906612,8339305,5017275,6152125,1089346,979959,1027970,688108,331704,358174,13,16,16,16,16,16
393550009,3351971,3401436,3583785,3633040,3588173,4442795,427383,487896,483436,505471,576534,727457,25,23,21,21,22,24
414134924,295277,338095,341854,406860,280842,360692,-1881,11305,14625,27520,-4564,4401,5,4,5,4,4,5
400761938,6598183,6732532,6410144,6231316,5016315,4724462,145186,247051,-91408,157053,-368486,-554963,78,80,81,77,70,58
414404913,30029933,36467094,43762559,45855159,40547175,43618913,1442328,3213353,5102597,5453180,3401513,3759838,61,64,66,67,64,65
490308988,223912,236225,267652,268875,261058,265272,31376,28933,35570,35326,30516,22986,4,5,6,6,6,6
490314192,117111,105170,92762,132022,91885,80290,-493,-26204,258672,-65769,-30856,-13295,2,1,2,2,2,1
510260524,209600,133734.54545454544,152410,144690,197930,230995,-24580,32138.181818181816,-25750,2330,11580,4433,4,3.2727272727272725,2,2,4,4
